ano,mes,dia,temp,radiacao,umidade,chuva,vento
2012,4,17,29.3179861111,221.8854166667,72.8364583333,0,-888.9
2012,4,18,29.8517708333,229.0729166667,70.1649305556,0,-888.9
2012,4,19,30.1775347222,207.4131944444,69.2229166667,0,-888.9
2012,4,20,27.7752083333,119.2430555556,80.0736111111,0.0423611111,-888.9
2012,4,21,25.8436111111,133.25,87.6236111111,0.0368055556,-888.9
2012,4,22,26.4948611111,143.2222222222,83.7840277778,0,-888.9
2012,4,23,28.4411805556,205.7222222222,78.5513888889,0,-888.9
2012,4,24,29.1452083333,203.1909722222,74.7888888889,0,-888.9
2012,4,25,29.1940972222,196.125,72.0486111111,0,-888.9
2012,4,26,28.3328472222,163.7881944444,75.4520833333,0.0055555556,-888.9
2012,4,27,26.7541666667,130.7152777778,83.7847222222,0,-888.9
2012,4,28,26.7306944444,163.6319444444,83.8225694444,0.14375,-888.9
2012,4,29,24.6494097222,160.5104166667,88.4253472222,0.0173611111,-888.9
2012,4,30,18.78625,48.1145833333,91.2027777778,0.0055555556,-888.9
2012,5,1,20.4695138889,222.3368055556,74.0173611111,0,-888.9
2012,5,2,22.6273958333,225.21875,66.8753472222,0,-888.9
2012,5,3,25.1200694444,225.28125,66.9934027778,0,-888.9
2012,5,4,25.9905555556,224.7881944444,65.3086805556,0,-888.9
2012,5,5,27.1180208333,215.9618055556,62.9194444444,0,-888.9
2012,5,6,27.0238194444,220.7534722222,64.8190972222,0,-888.9
2012,5,7,27.0861805556,218.8020833333,63.2684027778,0,-888.9
2012,5,8,27.1367708333,204.6284722222,62.3958333333,0,-888.9
2012,5,9,28.2325347222,199.8819444444,61.0027777778,0,-888.9
2012,5,10,28.7915277778,195.3298611111,63.24375,0,-888.9
2012,5,11,29.6773611111,177.9652777778,63.340625,0,-888.9
2012,5,12,28.9604166667,167.6215277778,68.4444444444,0.1909722222,-888.9
2012,5,13,23.63125,85.2569444444,90.6444444444,0.0597222222,-888.9
2012,5,14,24.6878472222,159.3993055556,85.6447916667,0.1881944444,-888.9
2012,5,15,22.9015972222,100.6006944444,90.8013888889,0.1159722222,-888.9
2012,5,16,25.4542361111,186.7256944444,79.9413194444,0,-888.9
2012,5,17,24.3163888889,89.3472222222,88.940625,0.0201388889,-888.9
2012,5,18,26.0724305556,194.7118055556,78.2427083333,0,-888.9
2012,5,19,26.7118402778,168.59375,77.1940972222,0,-888.9
2012,5,20,27.1612847222,191.0520833333,74.7170138889,0,-888.9
2012,5,21,26.5515972222,164.4201388889,76.1350694444,0.0236111111,-888.9
2012,5,22,25.4752083333,150.8159722222,79.3583333333,0.0006944444,-888.9
2012,5,23,27.5790277778,195.1111111111,70.9104166667,0,-888.9
2012,5,24,23.8377083333,72.7986111111,89.3041666667,0.2090277778,-888.9
2012,5,25,24.6229513889,123.6215277778,86.7319444444,0,-888.9
2012,5,26,26.5555555556,170.1840277778,81.803125,0,-888.9
2012,5,27,28.0969444444,170.7430555556,77.475,0.0048611111,-888.9
2012,5,28,28.1077430556,184.7534722222,74.4034722222,0.1034722222,-888.9
2012,5,29,26.5386111111,195.3541666667,76.4892361111,0.0006944444,-888.9
2012,5,30,27.5827083333,196.3472222222,73.4451388889,0,-888.9
2012,5,31,28.4062847222,198.75,69.9048611111,0,-888.9
2012,6,1,27.9258680556,177.1597222222,72.8256944444,0,-888.9
2012,6,2,28.2220138889,190.0416666667,70.040625,0,-888.9
2012,6,3,28.5060416667,192.2291666667,67.5645833333,0,-888.9
2012,6,4,25.9057638889,134.1944444444,80.1333333333,0.0381944444,-888.9
2012,6,5,21.0708333333,46.8055555556,95.7378472222,0.0506944444,-888.9
2012,6,6,20.1277430556,45.1354166667,97.3739583333,0.00625,-888.9
2012,6,7,14.9571180556,55.3958333333,95.7361111111,0.0076388889,-888.9
2012,6,8,16.43375,89.4166666667,87.759375,0,-888.9
2012,6,9,19.8646527778,189.2430555556,78.9458333333,0,-888.9
2012,6,10,24.2479166667,186.53125,81.8121527778,0,-888.9
2012,6,11,26.7017708333,180.1354166667,78.9822916667,0,-888.9
2012,6,12,27.9984722222,191.4652777778,73.1315972222,0,-888.9
2012,6,13,27.7362152778,181.5347222222,67.5600694444,0,-888.9
2012,6,14,26.7554166667,163.9895833333,68.6798611111,0,-888.9
2012,6,15,26.9662847222,176.5520833333,67.7836805556,0,-888.9
2012,6,16,26.8247916667,175.3819444444,69.8614583333,0,-888.9
2012,6,17,27.0572916667,187.1180555556,61.2854166667,0,-888.9
2012,6,18,27.9570486111,178.0833333333,58.2013888889,0,-888.9
2012,6,19,28.5741666667,180.6180555556,63.2642361111,0,-888.9
2012,6,20,28.4406944444,176.03125,70.2239583333,0.0048611111,-888.9
2012,6,21,28.0746875,171.3715277778,76.6725694444,0.0256944444,-888.9
2012,6,22,23.724375,96.0173611111,84.2697916667,0.0201388889,-888.9
2012,6,23,22.1955208333,189.5555555556,80.2989583333,0,-888.9
2012,6,24,24.4113541667,187.1111111111,76.4385416667,0,-888.9
2012,6,25,25.7889930556,186.8854166667,73.2277777778,0,-888.9
2012,6,26,25.0515625,186.4166666667,70.0770833333,0,-888.9
2012,6,27,26.4703472222,169.9930555556,67.8333333333,0,-888.9
2012,6,28,26.6615972222,190.7291666667,59.5649305556,0,-888.9
2012,6,29,26.2577777778,194.6180555556,56.7371527778,0,-888.9
2012,6,30,25.9856597222,191.2847222222,61.8798611111,0,-888.9
2012,7,1,27.3582986111,192.5555555556,61.0697916667,0,-888.9
2012,7,2,27.5619791667,188.2465277778,57.4732638889,0,-888.9
2012,7,3,28.1326736111,193.2430555556,51.9638888889,0,-888.9
2012,7,4,26.2788194444,195.3020833333,52.4572916667,0,-888.9
2012,7,5,27.3792013889,191.71875,56.2440972222,0,-888.9
2012,7,6,27.8582291667,196.2604166667,58.8065972222,0,-888.9
2012,7,7,17.4092708333,35.3854166667,88.7052083333,0,-888.9
2012,7,8,17.0731597222,101.3576388889,85.8427083333,0,-888.9
2012,7,9,22.1548263889,178.9513888889,78.0673611111,0,-888.9
2012,7,10,26.4606944444,189.9965277778,67.8680555556,0,-888.9
2012,7,11,26.6962847222,184.2534722222,67.4079861111,0,-888.9
2012,7,12,24.4143402778,115.2361111111,80.3847222222,0,-888.9
2012,7,13,24.1689236111,184.8680555556,73.8118055556,0,-888.9
2012,7,14,24.8490625,189.9444444444,69.9059027778,0,-888.9
2012,7,15,24.8335416667,194.8854166667,65.3354166667,0,-888.9
2012,7,16,21.7076388889,194.6770833333,67.7059027778,0,-888.9
2012,7,17,16.0661111111,51.5034722222,85.7326388889,0,-888.9
2012,7,18,17.9915625,199.6493055556,65.4600694444,0,-888.9
2012,7,19,18.8497569444,204.2430555556,60.2395833333,0,-888.9
2012,7,20,22.50625,199.6493055556,54.7260416667,0,-888.9
2012,7,21,25.8036111111,193.7569444444,55.2239583333,0,-888.9
2012,7,22,27.4970486111,190.4201388889,62.6510416667,0,-888.9
2012,7,23,28.1737152778,173.9548611111,65.0038194444,0,-888.9
2012,7,24,28.9121527778,165.5208333333,57.6652777778,0,-888.9
2012,7,25,29.2475694444,198.2638888889,53.8680555556,0,-888.9
2012,7,26,27.9976736111,196.5590277778,58.0163194444,0,-888.9
2012,7,27,27.8919444444,196.90625,52.628125,0,-888.9
2012,7,28,28.0588888889,204.0902777778,54.340625,0,-888.9
2012,7,29,27.6813194444,204.4583333333,48.18125,0,-888.9
2012,7,30,25.3072222222,193.6701388889,66.7701388889,0,-888.9
2012,7,31,24.0284027778,174.5069444444,74.0711805556,0,-888.9
2012,8,1,26.6279513889,203.6805555556,58.7121527778,0,-888.9
2012,8,2,27.4361458333,207.5555555556,47.5440972222,0,-888.9
2012,8,3,28.0157291667,206.5520833333,44.9385416667,0,-888.9
2012,8,4,27.6973958333,197.9895833333,49.8482638889,0,-888.9
2012,8,5,27.6219097222,205.4270833333,49.63125,0,-888.9
2012,8,6,27.4855555556,202.3229166667,53.1388888889,0,-888.9
2012,8,7,28.6423263889,207.25,48.1135416667,0,-888.9
2012,8,8,29.3878125,206,46.3059027778,0,-888.9
2012,8,9,29.4821527778,202.7361111111,47.7868055556,0,-888.9
2012,8,10,29.7165972222,205.7604166667,45.1635416667,0,-888.9
2012,8,11,29.1525694444,214.8194444444,37.4159722222,0,-888.9
2012,8,12,29.2032638889,212.0104166667,41.3489583333,0,-888.9
2012,8,13,29.0251388889,215.8298611111,37.3427083333,0,-888.9
2012,8,14,28.1107291667,186.5,39.4506944444,0,-888.9
2012,8,15,29.755,171.2013888889,42.4628472222,0,-888.9
2012,8,16,31.5766666667,208.1388888889,38.4927083333,0,-888.9
2012,8,17,30.9555555556,203.6388888889,39.7857638889,0,-888.9
2012,8,18,30.3228472222,213.5416666667,38.4822916667,0,-888.9
2012,8,19,30.3245833333,205.3888888889,39.3763888889,0,-888.9
2012,8,20,30.6820138889,217.53125,33.9659722222,0,-888.9
2012,8,21,30.0470486111,217.6076388889,37.1076388889,0,-888.9
2012,8,22,29.5330208333,221.2118055556,35.8920138889,0,-888.9
2012,8,23,29.9939236111,222.3993055556,36.5197916667,0,-888.9
2012,8,24,29.9442708333,134.2361111111,38.1986111111,0,-888.9
2012,8,25,25.9869097222,176.0763888889,52.653125,0,-888.9
2012,8,26,18.0855902778,106.9409722222,73.0027777778,0,-888.9
2012,8,27,19.6672569444,168.6701388889,65.5878472222,0,-888.9
2012,8,28,19.8727430556,208.8611111111,61.3694444444,0,-888.9
2012,8,29,23.2725347222,225.3784722222,55.846875,0,-888.9
2012,8,30,27.7289930556,220.9201388889,46.8875,0,-888.9
2012,8,31,29.5665625,223.2465277778,39.525,0,-888.9
2012,9,1,30.4989236111,219.71875,37.2527777778,0,-888.9
2012,9,2,31.3478125,205.2743055556,36.8517361111,0,-888.9
2012,9,3,31.8363508772,221.898245614,36.7673684211,0,-339.5905263158
2012,9,4,32.0591666667,224.2638888889,32.9868055556,0,0.5611111111
2012,9,5,32.0807291667,210.5590277778,28.5288194444,0,0.6746527778
2012,9,6,31.8858333333,221.5347222222,29.6149305556,0,0.7875
2012,9,7,32.6035416667,219.8993055556,26.3340277778,0,0.76875
2012,9,8,32.1216319444,200.7361111111,29.0930555556,0,0.5875
2012,9,9,31.4621527778,203.7326388889,31.7590277778,0,0.4486111111
2012,9,10,31.8147916667,200.4861111111,29.8572916667,0,0.5979166667
2012,9,11,30.6984722222,202.8333333333,44.721875,0,0.6538194444
2012,9,12,31.7854513889,173.4652777778,45.1829861111,0,0.5305555556
2012,9,13,33.9555208333,203.7569444444,37.0166666667,0,0.6954861111
2012,9,14,34.1821180556,176.2881944444,39.4177083333,0,0.78125
2012,9,15,33.1034375,188.2881944444,43.7409722222,0,0.9277777778
2012,9,16,31.6627777778,148.34375,42.703125,0,1.2524305556
2012,9,17,32.0001388889,154.3576388889,46.1163194444,0,1.3836805556
2012,9,18,32.3051736111,199.6701388889,44.8260416667,0,1.9930555556
2012,9,19,30.7283333333,168.3680555556,52.4045138889,0,2.2423611111
2012,9,20,27.6000694444,145.9375,69.45,0.0034722222,0.4857638889
2012,9,21,28.4697569444,162.2777777778,66.8204861111,0.0097222222,1.2475694444
2012,9,22,26.1434722222,186.1041666667,74.78125,0,1.0510416667
2012,9,23,29.4044097222,216.8194444444,62.1461805556,0,0.2315972222
2012,9,24,30.7297222222,234.7256944444,58.3493055556,0.0340277778,1.0274305556
2012,9,25,26.2508680556,153.2222222222,75.0666666667,0.0215277778,1.3690972222
2012,9,26,22.3202083333,147.4201388889,71.5951388889,0.0104166667,1.6006944444
2012,9,27,23.7723958333,272.40625,42.0361111111,0,0.8854166667
2012,9,28,29.2009722222,272.4930555556,42.065625,0,0.503125
2012,9,29,31.8915277778,256.6111111111,44.6475694444,0,0.8340277778
2012,9,30,31.6802430556,256.25,50.6510416667,0,1.471875
2012,10,1,32.4001388889,233.7291666667,48.2878472222,0,1.3458333333
2012,10,2,29.5673958333,176.0868055556,62.1246527778,0.0076388889,1.5666666667
2012,10,3,28.5886111111,129.4409722222,67.5104166667,0,0.7892361111
2012,10,4,26.0044097222,88.4305555556,73.5635416667,0.00625,0.6329861111
2012,10,5,29.8260069444,170.7743055556,62.4545138889,0,0.5489583333
2012,10,6,30.5136458333,216.7048611111,58.2697916667,0.0097222222,0.8361111111
2012,10,7,28.9847222222,209.1145833333,69.0447916667,0.0305555556,0.9826388889
2012,10,8,29.4893055556,121.5173611111,65.2864583333,0,0.8513888889
2012,10,9,30.9876736111,255.5173611111,57.2604166667,0,1.0791666667
2012,10,10,28.0062152778,134.0625,71.5972222222,0.0006944444,1.3541666667
2012,10,11,24.0561111111,103.1875,84.5142361111,0.0041666667,1.3118055556
2012,10,12,25.7279166667,164.0902777778,76.7197916667,0,1.0704861111
2012,10,13,29.7436111111,275.3298611111,64.3125,0,0.8170138889
2012,10,14,31.8943055556,274.0798611111,57.1760416667,0,0.8798611111
2012,10,15,32.3874305556,250.8784722222,54.0399305556,0,1.4149305556
2012,10,16,26.8593055556,146.8125,73.6451388889,0.03125,1.5270833333
2012,10,17,28.4949305556,267.2986111111,68.5920138889,0,0.75625
2012,10,18,31.7098958333,277.6701388889,57.6319444444,0,0.7378472222
2012,10,19,32.3905208333,260.71875,51.109375,0,1.1607638889
2012,10,20,32.2290277778,224.5277777778,51.8690972222,0,0.9586805556
2012,10,21,32.5446014493,261.6195652174,50.8579710145,0,1.4315217391
2012,10,22,31.9062152778,232.40625,55.35,0,1.7850694444
2012,10,23,31.5670138889,196.6597222222,56.4861111111,0,1.1666666667
2012,10,24,30.8604513889,238.2048611111,57.3121527778,0,1.3416666667
2012,10,25,31.3661458333,-149.1284722222,58.2673611111,0,0.715625
2012,10,26,32.1076388889,-889,55.4,0,0.8121527778
2012,10,27,31.3908333333,-889,56.9298611111,0,0.9427083333
2012,10,28,30.3169097222,-889,61.8222222222,0,0.6190972222
2012,10,29,33.7231944444,-248.6493055556,49.0440972222,0,0.6322916667
2012,10,30,32.3086805556,147.6805555556,51.3850694444,0,0.5628472222
2012,10,31,32.835625,261.7847222222,52.8805555556,0,1.1815972222
2012,11,1,30.8707986111,171.4166666667,58.1388888889,0,0.9003472222
2012,11,2,28.5361458333,204.6215277778,68.5177083333,0.0034722222,0.853125
2012,11,3,29.1132291667,217.2222222222,68.6,0,0.3489583333
2012,11,4,28.6428472222,161.0347222222,71.5413194444,0,0.5111111111
2012,11,5,28.0020486111,182.5972222222,75.6767361111,0.0048611111,1.1336805556
2012,11,6,25.4709375,112.5625,89.0163194444,0.0569444444,0.5260416667
2012,11,7,26.3685069444,169.46875,85.0628472222,0.0173611111,0.6482638889
2012,11,8,28.1823611111,173.5972222222,73.6576388889,0.0006944444,0.9503472222
2012,11,9,30.9827430556,256.3229166667,62.4475694444,0.0027777778,1.7586805556
2012,11,10,31.8089583333,281.0034722222,59.9190972222,0.0006944444,1.6336805556
2012,11,11,29.0497222222,199.1111111111,72.9201388889,0.0159722222,1.2333333333
2012,11,12,26.9054166667,-765.3888888889,85.8493055556,0.0388888889,0.7204861111
2012,11,13,26.0898611111,-889,89.0579861111,0.0666666667,0.6545138889
2012,11,14,24.9268055556,-889,91.5493055556,0.0027777778,0.6954861111
2012,11,15,28.7369444444,-889,73.259375,0,0.5868055556
2012,11,16,29.9774652778,-889,68.0215277778,0,0.6430555556
2012,11,17,28.4697569444,-889,74.9454861111,0.0055555556,0.8357638889
2012,11,18,28.5607291667,-780.8402777778,73.8302083333,0,0.6982638889
2012,11,19,28.0685416667,213.8402777778,75.8069444444,0.0125,0.8170138889
2012,11,20,26.7495833333,179.1666666667,82.4038194444,0.1166666667,0.8180555556
2012,11,21,27.2977430556,210.0590277778,81.7444444444,0.0263888889,0.6975694444
2012,11,22,27.1098611111,164.8263888889,85.1319444444,0.0708333333,0.6916666667
2012,11,23,26.2538194444,138.71875,88.3607638889,0.0152777778,0.7559027778
2012,11,24,25.0749652778,99.4305555556,93.2329861111,0.0375,0.5409722222
2012,11,25,26.6363541667,154.9652777778,85.7763888889,0.0006944444,0.4350694444
2012,11,26,28.8464236111,206.4375,78.6736111111,0.0673611111,0.9743055556
2012,11,27,28.4648958333,189.2534722222,83.2173611111,0.0645833333,0.6645833333
2012,11,28,27.3888541667,171.8194444444,85.9274305556,0.0805555556,0.8288194444
2012,11,29,29.8363194444,255.15625,75.6940972222,0,0.9229166667
2012,11,30,27.3414583333,101.9409722222,82.7881944444,0.0416666667,0.2388888889
2012,12,1,27.5477617329,193.8555956679,79.8689530686,0,0.5086642599
2012,12,2,26.8627430556,133.8263888889,86.2201388889,0.0388888889,0.2850694444
2012,12,3,27.9530208333,212.9131944444,74.0041666667,0.0104166667,1.2100694444
2012,12,4,28.1063888889,213.9965277778,73.0364583333,0,1.3201388889
2012,12,5,28.2752083333,228.5243055556,73.0798611111,0.0048611111,1.140625
2012,12,6,29.5194097222,286.1284722222,66.7454861111,0,1.0996527778
2012,12,7,30.3709027778,295.9270833333,65.9517361111,0,0.9552083333
2012,12,8,29.8693402778,238.4652777778,71.153125,0.0479166667,0.690625
2012,12,9,30.1107638889,247.0868055556,73.4305555556,0,0.4979166667
2012,12,10,30.6877083333,264.5173611111,68.3996527778,0,1.1899305556
2012,12,11,29.5156597222,239.7118055556,73.525,0.0319444444,0.8190972222
2012,12,12,29.1895833333,235.0659722222,72.8229166667,0,0.6402777778
2012,12,13,26.5832986111,127.3958333333,84.9003472222,0.0986111111,0.7392361111
2012,12,14,25.9748958333,123.96875,84.5350694444,0.06875,0.7930555556
2012,12,15,26.7047569444,172.5069444444,82.4861111111,0.0263888889,0.9961805556
2012,12,16,28.4360069444,252.1631944444,74.0739583333,0,1.0625
2012,12,17,27.1372569444,115.0277777778,81.8788194444,0.00625,0.5569444444
2012,12,18,29.3447569444,225.84375,74.2506944444,0,0.684375
2012,12,19,30.514375,205.3819444444,69.9392361111,0.0034722222,0.7600694444
2012,12,20,30.398125,269.8611111111,64.0506944444,0,0.9385416667
2012,12,21,28.9994097222,238.2291666667,74.5829861111,0.0430555556,0.5986111111
2012,12,22,28.2957638889,188.6458333333,78.8989583333,0,0.5319444444
2012,12,23,28.7340277778,219.0555555556,71.6079861111,0.0006944444,0.0666666667
2012,12,24,30.2334722222,244.6145833333,65.9822916667,0,0.0819444444
2012,12,25,30.3012152778,285.0069444444,61.503125,0,0.2142361111
2012,12,26,28.8645138889,249.2048611111,69.3472222222,0.0375,0.3170138889
2012,12,27,27.8853472222,244.15625,73.3385416667,0.0111111111,0.6822916667
2012,12,28,26.5965625,198.3472222222,78.0170138889,0.0069444444,0.2454861111
2012,12,29,28.7109027778,249.5243055556,72.4100694444,0,0.0118055556
2012,12,30,27.2919791667,151.0138888889,80.0020833333,0.0131944444,0.0736111111
2012,12,31,28.8329513889,260.1909722222,77.0947916667,0.0256944444,0.0329861111
2013,1,1,28.0869097222,217.2256944444,79.56875,0.0284722222,0.0520833333
2013,1,2,28.5459722222,256.8194444444,77.0111111111,0,0.7548611111
2013,1,3,29.2753819444,244.9270833333,73.1371527778,0,0.3572916667
2013,1,4,27.5041319444,181.34375,81.5239583333,0.0118055556,0.284375
2013,1,5,27.9725,198.7638888889,77.6583333333,0,0.0666666667
2013,1,6,30.2096180556,286.7534722222,68.5423611111,0.0131944444,0.2493055556
2013,1,7,30.2136111111,269.5173611111,70.1170138889,0.0090277778,0.7388888889
2013,1,8,28.943125,173.1805555556,76.5277777778,0.0194444444,0.2774305556
2013,1,9,28.9913888889,214.7881944444,77.1253472222,0,0.0878472222
2013,1,10,27.2596180556,137.9583333333,81.6916666667,0.0020833333,0.03125
2013,1,11,27.3435069444,143.7777777778,82.4288194444,0,0.0194444444
2013,1,12,27.8383680556,225.3090277778,80.8100694444,0.0125,0.1614583333
2013,1,13,25.3554166667,86.5208333333,88.4631944444,0.0208333333,0.1368055556
2013,1,14,25.6682291667,162.3645833333,83.6402777778,0,0.2121527778
2013,1,15,27.3291319444,225.7673611111,76.9902777778,0,0.2166666667
2013,1,16,28.2576388889,242.3368055556,74.2430555556,0.0027777778,0.2041666667
2013,1,17,29.4653819444,228.9270833333,70.1447916667,0.0006944444,0.7291666667
2013,1,18,29.614375,221.7222222222,73.7701388889,0.0423611111,0.2277777778
2013,1,19,28.7902777778,264.5451388889,77.36875,0.0069444444,0.1052083333
2013,1,20,24.5867013889,26.8645833333,94.9753472222,0.0826388889,0.0340277778
2013,1,21,26.9714930556,198.4270833333,86.0159722222,0.025,0.0409722222
2013,1,22,27.1667013889,208.4236111111,85.1975694444,0.1354166667,0.0461805556
2013,1,23,28.7634722222,213.6458333333,81.2006944444,0.0083333333,0.2680555556
2013,1,24,28.3538541667,189.6180555556,80.8649305556,0,0.41875
2013,1,25,27.5255902778,152.6006944444,81.6923611111,0.0194444444,0.4586805556
2013,1,26,25.1673958333,83.5520833333,92.1701388889,0.0243055556,0.4013888889
2013,1,27,26.4875694444,141.7743055556,87.0184027778,0.00625,0.2607638889
2013,1,28,27.9308680556,125.8298611111,82.5635416667,0,0.1020833333
2013,1,29,26.5178472222,116.2083333333,88.525,0.1138888889,0.0628472222
2013,1,30,26.0890277778,91.2395833333,90.928125,0.0173611111,0.1493055556
2013,1,31,25.8759722222,103.75,89.3645833333,0.0611111111,0.2055555556
2013,2,1,26.1640277778,115.1388888889,88.8545138889,0.0604166667,0.3038194444
2013,2,2,27.8447222222,220.90625,77.3427083333,0,0.6961805556
2013,2,3,28.4098611111,207.34375,75.0576388889,0,0.5961805556
2013,2,4,25.4925,41.3819444444,92.6208333333,0.0284722222,0.0784722222
2013,2,5,27.3387152778,167.8020833333,84.2506944444,0.0006944444,0.3565972222
2013,2,6,27.2728125,169.7534722222,82.9920138889,0.0055555556,0.4604166667
2013,2,7,26.8955487805,162.5548780488,85.443902439,0.0109756098,0.3634146341
2013,3,8,28.7584722222,1.6111111111,75.3333333333,0,0.1013888889
2013,3,9,31.0259375,279.0381944444,67.6909722222,0,0.2013888889
2013,3,10,31.8876736111,258.2430555556,64.4795138889,0.0034722222,0.1815972222
2013,3,11,30.6758680556,168.2676056338,62.9876760563,74.823943662,-1.4123239437
2013,3,12,29.4640625,231.4583333333,70.9756944444,0,0.453125
2013,3,13,30.5841319444,241.5104166667,67.7100694444,0,0.2138888889
2013,3,14,28.8180208333,160.5069444444,75.1576388889,0,0.0805555556
2013,3,15,27.5122916667,121.4201388889,84.7152777778,0.0402777778,0.1194444444
2013,3,16,27.2003125,173.7048611111,83.1409722222,0.0006944444,0.2520833333
2013,3,17,26.3659722222,168.3194444444,88.4180555556,0.1506944444,0.2618055556
2013,3,18,26.0467361111,108.1666666667,91.5600694444,0.2895833333,0.1253472222
2013,3,19,25.2835416667,107.2118055556,94.4947916667,0.0798611111,0.1107638889
2013,3,20,27.2354166667,199.4895833333,83.5697916667,0.0152777778,0.3465277778
2013,3,21,26.8154861111,172.2881944444,86.4649305556,0.1736111111,0.2239583333
2013,3,22,28.5798611111,195.7743055556,80.6284722222,0,0.2145833333
2013,3,23,26.6660763889,129.2395833333,86.075,0.0458333333,0.1774305556
2013,3,24,26.3922569444,130.8333333333,87.9107638889,0.0006944444,0.1524305556
2013,3,25,25.1294444444,111.6041666667,89.8826388889,0.0388888889,0.1982638889
2013,3,26,26.6264930556,170.0486111111,84.5427083333,0.0041666667,0.3246527778
2013,3,27,26.374375,175.4548611111,85.025,0.0361111111,0.4697916667
2013,3,28,27.3251041667,220.4409722222,71.1961805556,0.0006944444,0.3489583333
